ts_code,trade_date,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
10010454.SH,20260115,0.003,0.003,0.0033,0.0037,0.0018,0.0023,0.0023,6240.0,14.535959,24544.0,华夏上证50ETF期权2601认沽3.02,P,3.02,20251127,20260128
10010453.SH,20260115,0.0009,0.0009,0.0009,0.0009,0.0006,0.0007,0.0005,475.0,0.346444,12189.0,华夏上证50ETF期权2601认沽2.923,P,2.923,20251127,20260128
10010452.SH,20260115,0.0008,0.0008,0.0008,0.0008,0.0004,0.0006,0.0005,130.0,0.074421,5485.0,华夏上证50ETF期权2601认沽2.874,P,2.874,20251127,20260128
10010451.SH,20260115,0.0004,0.0004,0.0005,0.0006,0.0001,0.0004,0.0004,1268.0,0.258883,3980.0,华夏上证50ETF期权2601认沽2.825,P,2.825,20251127,20260128
10010450.SH,20260115,0.0004,0.0004,0.0005,0.0005,0.0001,0.0004,0.0003,127.0,0.029974,6860.0,华夏上证50ETF期权2601认沽2.776,P,2.776,20251127,20260128
10010449.SH,20260115,0.0044,0.0043,0.0039,0.0044,0.0023,0.0028,0.0028,2081.0,6.355164,7511.0,华夏上证50ETF期权2601认购3.41,C,3.41,20251127,20260128
10010448.SH,20260115,0.009,0.009,0.0082,0.0094,0.005,0.0054,0.0054,9596.0,66.868674,23931.0,华夏上证50ETF期权2601认购3.312,C,3.312,20251127,20260128
10010447.SH,20260115,0.0293,0.0293,0.0268,0.0333,0.0187,0.0201,0.0201,18917.0,472.197596,24726.0,华夏上证50ETF期权2601认购3.215,C,3.215,20251127,20260128
10010446.SH,20260115,0.0863,0.0863,0.0789,0.0991,0.0712,0.0731,0.0731,13195.0,1133.93698,13458.0,华夏上证50ETF期权2601认购3.117,C,3.117,20251127,20260128
10010445.SH,20260115,0.1739,0.1739,0.1598,0.1878,0.1596,0.1643,0.1643,966.0,169.620502,5812.0,华夏上证50ETF期权2601认购3.02,C,3.02,20251127,20260128
10010444.SH,20260115,0.2682,0.2682,0.2601,0.2843,0.2542,0.2582,0.2582,214.0,59.973057,1827.0,华夏上证50ETF期权2601认购2.923,C,2.923,20251127,20260128
10010443.SH,20260115,0.3167,0.3167,0.3132,0.3341,0.3032,0.3042,0.306,597.0,195.112706,3134.0,华夏上证50ETF期权2601认购2.874,C,2.874,20251127,20260128
10010442.SH,20260115,0.3648,0.3754,0.3754,0.3754,0.354,0.3573,0.3557,52.0,19.261759,426.0,华夏上证50ETF期权2601认购2.825,C,2.825,20251127,20260128
10010441.SH,20260115,0.4122,0.4127,0.429,0.429,0.4049,0.4049,0.405,99.0,41.831107,1108.0,华夏上证50ETF期权2601认购2.776,C,2.776,20251127,20260128
10010440.SH,20260115,0.01,0.01,0.01,0.01,0.0074,0.0074,0.0074,877.0,7.77,2360.0,易方达上证科创板50ETF期权2606认沽1.10,P,1.1,20251124,20260624
10010439.SH,20260115,0.4308,0.412,0.4193,0.4193,0.3923,0.4021,0.422,185.0,73.7159,799.0,易方达上证科创板50ETF期权2606认购1.10,C,1.1,20251124,20260624
10010438.SH,20260115,0.0022,0.002,0.0023,0.0024,0.0018,0.0018,0.002,1645.0,3.6123,2816.0,易方达上证科创板50ETF期权2603认沽1.10,P,1.1,20251124,20260325
10010437.SH,20260115,0.4308,0.4117,,,,0.4117,0.422,0.0,0.0,322.0,易方达上证科创板50ETF期权2603认购1.10,C,1.1,20251124,20260325
10010432.SH,20260115,0.0123,0.0123,0.0126,0.013,0.0096,0.0096,0.0096,3377.0,37.6235,7497.0,华夏上证科创板50ETF期权2606认沽1.15,P,1.15,20251124,20260624
10010431.SH,20260115,0.4292,0.4177,0.4158,0.42,0.3971,0.412,0.423,175.0,71.0274,3888.0,华夏上证科创板50ETF期权2606认购1.15,C,1.15,20251124,20260624
10010428.SH,20260115,0.0224,0.0225,0.0234,0.025,0.0189,0.0207,0.0196,1101.0,23.7985,4383.0,南方中证500ETF期权2606认沽5.955,P,5.955,20251124,20260624
10010427.SH,20260115,2.3663,2.255,2.2592,2.2732,2.1857,2.2485,2.339,684.0,1529.6645,6335.0,南方中证500ETF期权2606认购5.955,C,5.955,20251124,20260624
10010426.SH,20260115,0.0443,0.0443,0.0447,0.0455,0.0371,0.0404,0.0391,1888.0,76.6175,4146.0,华泰柏瑞沪深300ETF期权2606认沽4.094,P,4.094,20251124,20260624
10010425.SH,20260115,0.7102,0.7058,0.7,0.7216,0.695,0.712,0.7102,118.0,82.8166,813.0,华泰柏瑞沪深300ETF期权2606认购4.094,C,4.094,20251124,20260624
10010424.SH,20260115,0.0158,0.0169,0.0156,0.0165,0.0126,0.0139,0.0126,843.0,11.9801,2246.0,易方达上证科创板50ETF期权2606认沽1.15,P,1.15,20251120,20260624
10010423.SH,20260115,0.38,0.3766,0.3472,0.3609,0.3462,0.3609,0.372,22.0,7.6412,384.0,易方达上证科创板50ETF期权2606认购1.15,C,1.15,20251120,20260624
10010422.SH,20260115,0.0034,0.0033,0.0033,0.0037,0.0028,0.0028,0.0028,2041.0,6.8339,2212.0,易方达上证科创板50ETF期权2603认沽1.15,P,1.15,20251120,20260325
10010421.SH,20260115,0.38,0.369,0.3558,0.3558,0.3558,0.3558,0.372,1.0,0.3558,261.0,易方达上证科创板50ETF期权2603认购1.15,C,1.15,20251120,20260325
10010416.SH,20260115,0.0181,0.0177,0.0186,0.0191,0.0148,0.015,0.015,1620.0,26.9508,9631.0,华夏上证科创板50ETF期权2606认沽1.20,P,1.2,20251118,20260624
10010415.SH,20260115,0.3935,0.3769,0.37,0.375,0.3501,0.3682,0.3786,66.0,24.0349,1800.0,华夏上证科创板50ETF期权2606认购1.20,C,1.2,20251118,20260624
10010412.SH,20260115,0.9419,0.9429,0.9338,0.9398,0.9268,0.9268,0.9234,216.0,201.9618,3934.0,华泰柏瑞沪深300ETF期权2606认沽5.604,P,5.604,20251030,20260624
10010411.SH,20260115,0.078,0.078,0.0771,0.0778,0.06,0.0638,0.0638,2784.0,183.0774,6619.0,华泰柏瑞沪深300ETF期权2606认购5.604,C,5.604,20251030,20260624
10010410.SH,20260115,0.8855,0.8849,0.8759,0.8962,0.8759,0.876,0.8773,199.0,176.0827,1324.0,华泰柏瑞沪深300ETF期权2603认沽5.604,P,5.604,20251030,20260325
10010409.SH,20260115,0.0257,0.0257,0.0257,0.0274,0.0174,0.0192,0.0192,23607.0,476.2227,22822.0,华泰柏瑞沪深300ETF期权2603认购5.604,C,5.604,20251030,20260325
10010404.SH,20260115,0.6835,0.6999,0.6912,0.715,0.6845,0.6969,0.7004,115.0,80.1788,1502.0,南方中证500ETF期权2606认沽8.437,P,8.437,20251028,20260624
10010403.SH,20260115,0.4548,0.4483,0.4483,0.4719,0.4061,0.4347,0.4347,1659.0,718.758,5480.0,南方中证500ETF期权2606认购8.437,C,8.437,20251028,20260624
10010402.SH,20260115,0.2948,0.2952,0.295,0.295,0.295,0.295,0.2893,5.0,1.475,6094.0,易方达上证科创板50ETF期权2606认沽1.70,P,1.7,20251027,20260624
10010401.SH,20260115,0.0981,0.0974,0.1002,0.1006,0.0817,0.0922,0.0922,1392.0,123.4518,9505.0,易方达上证科创板50ETF期权2606认购1.70,C,1.7,20251027,20260624
10010400.SH,20260115,0.2375,0.2245,0.2375,0.2375,0.2301,0.2332,0.2349,75.0,17.498,2841.0,易方达上证科创板50ETF期权2603认沽1.70,P,1.7,20251027,20260325
10010399.SH,20260115,0.0517,0.0517,0.0515,0.0557,0.0376,0.0454,0.0454,5346.0,231.9466,10031.0,易方达上证科创板50ETF期权2603认购1.70,C,1.7,20251027,20260325
10010394.SH,20260115,0.2865,0.2904,0.2901,0.2934,0.2838,0.2915,0.2841,24.0,6.9351,4817.0,华夏上证科创板50ETF期权2606认沽1.75,P,1.75,20251027,20260624
10010393.SH,20260115,0.1011,0.101,0.101,0.1033,0.0836,0.0947,0.0947,3909.0,353.7897,25556.0,华夏上证科创板50ETF期权2606认购1.75,C,1.75,20251027,20260624
10010392.SH,20260115,0.7255,0.7254,0.7107,0.7222,0.7107,0.7157,0.7052,57.0,40.977,2939.0,华泰柏瑞沪深300ETF期权2606认沽5.361,P,5.361,20251027,20260624
10010391.SH,20260115,0.1083,0.1083,0.1069,0.1071,0.0875,0.0925,0.0925,1932.0,180.8304,8607.0,华泰柏瑞沪深300ETF期权2606认购5.361,C,5.361,20251027,20260624
10010390.SH,20260115,0.0237,0.025,0.0231,0.0245,0.019,0.0197,0.0197,1375.0,29.4684,7226.0,易方达上证科创板50ETF期权2606认沽1.20,P,1.2,20251024,20260624
10010389.SH,20260115,0.33,0.3221,0.3186,0.3239,0.3044,0.317,0.322,185.0,58.033,2017.0,易方达上证科创板50ETF期权2606认购1.20,C,1.2,20251024,20260624
10010388.SH,20260115,0.0268,0.0268,0.025,0.0278,0.0217,0.0226,0.0226,1701.0,43.2917,8760.0,华夏上证科创板50ETF期权2606认沽1.25,P,1.25,20251024,20260624
10010387.SH,20260115,0.3353,0.3347,0.3306,0.331,0.3088,0.328,0.328,152.0,49.1026,2969.0,华夏上证科创板50ETF期权2606认购1.25,C,1.25,20251024,20260624
10010386.SH,20260115,0.3699,0.3708,0.3586,0.3586,0.3586,0.3586,0.3727,5.0,1.840515,2052.0,华夏上证50ETF期权2606认沽3.507,P,3.507,20251024,20260624
10010385.SH,20260115,0.0813,0.0813,0.0813,0.0829,0.071,0.0719,0.0726,386.0,29.938796,4913.0,华夏上证50ETF期权2606认购3.507,C,3.507,20251024,20260624
10010384.SH,20260115,0.2537,0.2537,0.2555,0.2565,0.2439,0.2489,0.2489,135.0,33.61,2678.0,易方达上证科创板50ETF期权2606认沽1.65,P,1.65,20251023,20260624
10010383.SH,20260115,0.2167,0.2167,0.2129,0.2162,0.2075,0.2162,0.2124,102.0,21.5853,678.0,易方达上证科创板50ETF期权2606认沽1.60,P,1.6,20251023,20260624
10010382.SH,20260115,0.1812,0.1812,0.1813,0.185,0.1707,0.174,0.1767,131.0,22.7503,1691.0,易方达上证科创板50ETF期权2606认沽1.55,P,1.55,20251023,20260624
10010381.SH,20260115,0.1494,0.1494,0.147,0.1488,0.1415,0.145,0.1435,104.0,15.1879,2071.0,易方达上证科创板50ETF期权2606认沽1.50,P,1.5,20251023,20260624
10010380.SH,20260115,0.1201,0.1201,0.1171,0.1221,0.1113,0.1126,0.1147,193.0,22.7215,1636.0,易方达上证科创板50ETF期权2606认沽1.45,P,1.45,20251023,20260624
10010379.SH,20260115,0.0929,0.0929,0.0963,0.0963,0.0847,0.0877,0.0862,261.0,23.3851,1363.0,易方达上证科创板50ETF期权2606认沽1.40,P,1.4,20251023,20260624
10010378.SH,20260115,0.0704,0.07,0.0702,0.0719,0.0624,0.0638,0.0631,271.0,17.7487,566.0,易方达上证科创板50ETF期权2606认沽1.35,P,1.35,20251023,20260624
10010377.SH,20260115,0.0514,0.0514,0.0514,0.052,0.0443,0.0452,0.0439,144.0,6.8811,783.0,易方达上证科创板50ETF期权2606认沽1.30,P,1.3,20251023,20260624
10010376.SH,20260115,0.0353,0.035,0.0355,0.0358,0.0297,0.0302,0.03,158.0,5.1065,2291.0,易方达上证科创板50ETF期权2606认沽1.25,P,1.25,20251023,20260624
10010375.SH,20260115,0.111,0.1086,0.1104,0.1104,0.0929,0.1035,0.1041,103.0,10.5235,4043.0,易方达上证科创板50ETF期权2606认购1.65,C,1.65,20251023,20260624
10010374.SH,20260115,0.1204,0.1219,0.1176,0.1176,0.1047,0.1128,0.115,139.0,15.2531,1517.0,易方达上证科创板50ETF期权2606认购1.60,C,1.6,20251023,20260624
10010373.SH,20260115,0.1393,0.1393,0.1361,0.1361,0.1185,0.1304,0.1291,208.0,25.7756,1366.0,易方达上证科创板50ETF期权2606认购1.55,C,1.55,20251023,20260624
10010372.SH,20260115,0.155,0.1499,0.1527,0.1527,0.1339,0.1429,0.1463,150.0,21.3211,1415.0,易方达上证科创板50ETF期权2606认购1.50,C,1.5,20251023,20260624
10010371.SH,20260115,0.1744,0.175,0.1749,0.1749,0.156,0.1656,0.1645,483.0,79.033,1664.0,易方达上证科创板50ETF期权2606认购1.45,C,1.45,20251023,20260624
10010370.SH,20260115,0.1977,0.1988,0.1801,0.1862,0.1787,0.1819,0.1877,24.0,4.3659,1553.0,易方达上证科创板50ETF期权2606认购1.40,C,1.4,20251023,20260624
10010369.SH,20260115,0.224,0.2172,0.221,0.221,0.2054,0.2101,0.2141,56.0,11.8659,595.0,易方达上证科创板50ETF期权2606认购1.35,C,1.35,20251023,20260624
10010368.SH,20260115,0.2541,0.2434,0.2466,0.2466,0.2345,0.2392,0.2474,99.0,23.8212,432.0,易方达上证科创板50ETF期权2606认购1.30,C,1.3,20251023,20260624
10010367.SH,20260115,0.2898,0.2839,0.2827,0.285,0.2664,0.28,0.28,184.0,50.6097,727.0,易方达上证科创板50ETF期权2606认购1.25,C,1.25,20251023,20260624
10010366.SH,20260115,0.2492,0.253,0.2495,0.2548,0.2425,0.2486,0.2466,107.0,26.639,3304.0,华夏上证科创板50ETF期权2606认沽1.70,P,1.7,20251023,20260624
10010365.SH,20260115,0.2163,0.2128,0.2165,0.2199,0.2077,0.2162,0.2111,46.0,9.7272,2633.0,华夏上证科创板50ETF期权2606认沽1.65,P,1.65,20251023,20260624
10010364.SH,20260115,0.1805,0.1805,0.1815,0.1859,0.1709,0.1771,0.1771,274.0,48.8176,2190.0,华夏上证科创板50ETF期权2606认沽1.60,P,1.6,20251023,20260624
10010363.SH,20260115,0.1492,0.1492,0.1482,0.154,0.1411,0.1458,0.1458,325.0,47.8123,2058.0,华夏上证科创板50ETF期权2606认沽1.55,P,1.55,20251023,20260624
10010362.SH,20260115,0.1179,0.1181,0.1199,0.123,0.1106,0.1152,0.1152,943.0,112.4037,4173.0,华夏上证科创板50ETF期权2606认沽1.50,P,1.5,20251023,20260624
10010361.SH,20260115,0.0941,0.0942,0.0942,0.0969,0.086,0.09,0.0897,809.0,74.1337,4570.0,华夏上证科创板50ETF期权2606认沽1.45,P,1.45,20251023,20260624
10010360.SH,20260115,0.0719,0.0729,0.072,0.0747,0.0633,0.0672,0.0672,1725.0,120.337,7824.0,华夏上证科创板50ETF期权2606认沽1.40,P,1.4,20251023,20260624
10010359.SH,20260115,0.0532,0.0532,0.052,0.055,0.0458,0.0485,0.0482,886.0,44.8811,3758.0,华夏上证科创板50ETF期权2606认沽1.35,P,1.35,20251023,20260624
10010358.SH,20260115,0.0388,0.0388,0.0386,0.0396,0.0327,0.0345,0.0345,3288.0,119.4875,8194.0,华夏上证科创板50ETF期权2606认沽1.30,P,1.3,20251023,20260624
10010357.SH,20260115,0.1129,0.1129,0.1142,0.1158,0.0968,0.1074,0.1074,2100.0,217.3655,9158.0,华夏上证科创板50ETF期权2606认购1.70,C,1.7,20251023,20260624
10010356.SH,20260115,0.1289,0.1289,0.1267,0.1267,0.1104,0.122,0.1213,903.0,103.8545,6670.0,华夏上证科创板50ETF期权2606认购1.65,C,1.65,20251023,20260624
10010355.SH,20260115,0.1437,0.1437,0.1453,0.1459,0.1247,0.1374,0.1374,1305.0,173.8098,10955.0,华夏上证科创板50ETF期权2606认购1.60,C,1.6,20251023,20260624
10010354.SH,20260115,0.162,0.162,0.1646,0.1657,0.141,0.1551,0.1551,1586.0,237.1177,4865.0,华夏上证科创板50ETF期权2606认购1.55,C,1.55,20251023,20260624
10010353.SH,20260115,0.1816,0.1794,0.1843,0.1843,0.1606,0.1723,0.173,1020.0,170.4893,8102.0,华夏上证科创板50ETF期权2606认购1.50,C,1.5,20251023,20260624
10010352.SH,20260115,0.2064,0.2016,0.2081,0.2081,0.183,0.196,0.196,698.0,134.5507,5972.0,华夏上证科创板50ETF期权2606认购1.45,C,1.45,20251023,20260624
10010351.SH,20260115,0.2307,0.2307,0.2329,0.2329,0.2075,0.2212,0.2215,946.0,202.7621,9115.0,华夏上证科创板50ETF期权2606认购1.40,C,1.4,20251023,20260624
10010350.SH,20260115,0.2627,0.2575,0.2639,0.2639,0.2407,0.2555,0.2564,230.0,58.5281,3148.0,华夏上证科创板50ETF期权2606认购1.35,C,1.35,20251023,20260624
10010349.SH,20260115,0.2982,0.2958,0.3015,0.3015,0.2704,0.2875,0.291,261.0,74.5768,2875.0,华夏上证科创板50ETF期权2606认购1.30,C,1.3,20251023,20260624
10010348.SH,20260115,0.5461,0.552,0.56,0.5699,0.5313,0.5484,0.5484,1131.0,616.297,2721.0,南方中证500ETF期权2606认沽8.189,P,8.189,20251023,20260624
10010347.SH,20260115,0.4163,0.4163,0.4163,0.4308,0.4026,0.4095,0.4093,1341.0,556.5617,3253.0,南方中证500ETF期权2606认沽7.94,P,7.94,20251023,20260624
10010346.SH,20260115,0.309,0.309,0.3035,0.321,0.2873,0.2873,0.2873,1362.0,419.7444,3369.0,南方中证500ETF期权2606认沽7.692,P,7.692,20251023,20260624
10010345.SH,20260115,0.2205,0.2205,0.2305,0.2305,0.2095,0.2148,0.2148,1489.0,326.1041,8387.0,南方中证500ETF期权2606认沽7.444,P,7.444,20251023,20260624
10010344.SH,20260115,0.1523,0.1523,0.1595,0.1642,0.1463,0.1486,0.1486,1481.0,229.3449,4968.0,南方中证500ETF期权2606认沽7.196,P,7.196,20251023,20260624
10010343.SH,20260115,0.1109,0.1129,0.1035,0.114,0.0993,0.1019,0.1019,640.0,68.3151,6248.0,南方中证500ETF期权2606认沽6.948,P,6.948,20251023,20260624
10010342.SH,20260115,0.0735,0.0755,0.0773,0.0774,0.0664,0.0686,0.0686,1996.0,143.7061,8064.0,南方中证500ETF期权2606认沽6.7,P,6.7,20251023,20260624
10010341.SH,20260115,0.0499,0.0499,0.0484,0.0526,0.0436,0.0461,0.0448,438.0,20.8289,3599.0,南方中证500ETF期权2606认沽6.452,P,6.452,20251023,20260624
10010340.SH,20260115,0.0334,0.0343,0.0349,0.0362,0.0279,0.0303,0.03,1199.0,38.3326,3643.0,南方中证500ETF期权2606认沽6.203,P,6.203,20251023,20260624
10010339.SH,20260115,0.58,0.58,0.5399,0.5737,0.4966,0.5358,0.5358,1075.0,567.7606,4022.0,南方中证500ETF期权2606认购8.189,C,8.189,20251023,20260624
10010338.SH,20260115,0.6563,0.6563,0.6646,0.6849,0.6101,0.6388,0.6388,386.0,246.4566,4176.0,南方中证500ETF期权2606认购7.94,C,7.94,20251023,20260624
10010337.SH,20260115,0.8154,0.8019,0.8,0.8383,0.7423,0.7775,0.7832,346.0,269.24,2764.0,南方中证500ETF期权2606认购7.692,C,7.692,20251023,20260624
10010336.SH,20260115,0.967,0.967,0.97,0.9952,0.9032,0.9547,0.9495,624.0,575.2974,5306.0,南方中证500ETF期权2606认购7.444,C,7.444,20251023,20260624
10010335.SH,20260115,1.1613,1.1378,1.1338,1.1655,1.0803,1.1261,1.1372,749.0,835.2172,4449.0,南方中证500ETF期权2606认购7.196,C,7.196,20251023,20260624
10010334.SH,20260115,1.3726,1.346,1.3304,1.3778,1.2845,1.3267,1.3515,207.0,275.5593,2682.0,南方中证500ETF期权2606认购6.948,C,6.948,20251023,20260624
10010333.SH,20260115,1.6189,1.5613,1.5481,1.573,1.4802,1.527,1.5936,108.0,165.2023,1277.0,南方中证500ETF期权2606认购6.7,C,6.7,20251023,20260624
10010332.SH,20260115,1.8652,1.845,1.772,1.81,1.7028,1.7517,1.8422,124.0,218.1353,981.0,南方中证500ETF期权2606认购6.452,C,6.452,20251023,20260624
10010331.SH,20260115,2.115,2.0078,2.0232,2.0337,1.9721,1.9818,2.089,138.0,277.6264,1253.0,南方中证500ETF期权2606认购6.203,C,6.203,20251023,20260624
10010330.SH,20260115,0.5247,0.5255,0.5077,0.5159,0.5,0.5159,0.5024,132.0,67.007,3470.0,华泰柏瑞沪深300ETF期权2606认沽5.117,P,5.117,20251023,20260624
10010329.SH,20260115,0.3494,0.3484,0.332,0.3387,0.329,0.3304,0.3285,94.0,31.2108,2635.0,华泰柏瑞沪深300ETF期权2606认沽4.873,P,4.873,20251023,20260624
10010328.SH,20260115,0.2863,0.2844,0.2781,0.2788,0.2505,0.2702,0.2702,256.0,69.5887,2429.0,华泰柏瑞沪深300ETF期权2606认沽4.776,P,4.776,20251023,20260624
10010327.SH,20260115,0.2301,0.2314,0.2263,0.2284,0.2133,0.217,0.217,238.0,52.6305,1581.0,华泰柏瑞沪深300ETF期权2606认沽4.678,P,4.678,20251023,20260624
10010326.SH,20260115,0.1832,0.1854,0.1798,0.18,0.1675,0.1707,0.1707,485.0,83.355,1911.0,华泰柏瑞沪深300ETF期权2606认沽4.581,P,4.581,20251023,20260624
10010325.SH,20260115,0.1436,0.1443,0.1385,0.1385,0.1285,0.1324,0.1322,593.0,78.5835,2377.0,华泰柏瑞沪深300ETF期权2606认沽4.483,P,4.483,20251023,20260624
10010324.SH,20260115,0.1099,0.1099,0.1153,0.1153,0.0979,0.0995,0.099,362.0,36.362,3429.0,华泰柏瑞沪深300ETF期权2606认沽4.386,P,4.386,20251023,20260624
10010323.SH,20260115,0.082,0.082,0.0853,0.086,0.0722,0.0748,0.0743,973.0,73.1079,3547.0,华泰柏瑞沪深300ETF期权2606认沽4.288,P,4.288,20251023,20260624
10010322.SH,20260115,0.0607,0.0607,0.0631,0.0634,0.0521,0.055,0.0539,571.0,31.811,3282.0,华泰柏瑞沪深300ETF期权2606认沽4.191,P,4.191,20251023,20260624
10010321.SH,20260115,0.1534,0.1534,0.1464,0.1545,0.13,0.1355,0.1368,1010.0,140.1393,7822.0,华泰柏瑞沪深300ETF期权2606认购5.117,C,5.117,20251023,20260624
10010320.SH,20260115,0.2198,0.2187,0.2236,0.2277,0.2007,0.2095,0.2095,912.0,195.772,5392.0,华泰柏瑞沪深300ETF期权2606认购4.873,C,4.873,20251023,20260624
10010319.SH,20260115,0.2588,0.2588,0.2576,0.2701,0.2393,0.246,0.2498,555.0,137.8066,3736.0,华泰柏瑞沪深300ETF期权2606认购4.776,C,4.776,20251023,20260624
10010318.SH,20260115,0.3038,0.301,0.3099,0.3127,0.2835,0.2917,0.2934,369.0,108.5529,2209.0,华泰柏瑞沪深300ETF期权2606认购4.678,C,4.678,20251023,20260624
10010317.SH,20260115,0.3532,0.3597,0.3484,0.3486,0.3359,0.3403,0.3489,111.0,38.0029,2380.0,华泰柏瑞沪深300ETF期权2606认购4.581,C,4.581,20251023,20260624
10010316.SH,20260115,0.4129,0.407,0.419,0.4209,0.3938,0.404,0.4094,356.0,143.5707,1891.0,华泰柏瑞沪深300ETF期权2606认购4.483,C,4.483,20251023,20260624
10010315.SH,20260115,0.477,0.4809,0.4844,0.4908,0.4598,0.4598,0.4766,158.0,74.3189,1647.0,华泰柏瑞沪深300ETF期权2606认购4.386,C,4.386,20251023,20260624
10010314.SH,20260115,0.5487,0.5526,0.536,0.5627,0.5322,0.5322,0.5501,208.0,112.5485,1298.0,华泰柏瑞沪深300ETF期权2606认购4.288,C,4.288,20251023,20260624
10010313.SH,20260115,0.6264,0.626,0.62,0.645,0.61,0.626,0.626,367.0,230.7616,2871.0,华泰柏瑞沪深300ETF期权2606认购4.191,C,4.191,20251023,20260624
10010312.SH,20260115,0.2944,0.2953,0.2895,0.2959,0.2895,0.2959,0.2957,2.0,0.600913,873.0,华夏上证50ETF期权2606认沽3.41,P,3.41,20251023,20260624
10010311.SH,20260115,0.2258,0.2266,0.2237,0.2237,0.2237,0.2237,0.2257,1.0,0.229628,1143.0,华夏上证50ETF期权2606认沽3.312,P,3.312,20251023,20260624
10010310.SH,20260115,0.1669,0.1686,0.1581,0.1674,0.1581,0.1656,0.1663,136.0,22.784707,781.0,华夏上证50ETF期权2606认沽3.215,P,3.215,20251023,20260624
10010309.SH,20260115,0.1159,0.1159,0.1098,0.1155,0.1088,0.1155,0.113,147.0,16.999251,1129.0,华夏上证50ETF期权2606认沽3.117,P,3.117,20251023,20260624
10010308.SH,20260115,0.0758,0.0758,0.0737,0.0753,0.0708,0.0753,0.0743,169.0,12.776743,2421.0,华夏上证50ETF期权2606认沽3.02,P,3.02,20251023,20260624
10010307.SH,20260115,0.0466,0.0466,0.0447,0.0449,0.0441,0.0449,0.0445,57.0,2.609055,2862.0,华夏上证50ETF期权2606认沽2.923,P,2.923,20251023,20260624
10010306.SH,20260115,0.0361,0.037,0.0356,0.0356,0.0339,0.0339,0.0344,9.0,0.315751,2140.0,华夏上证50ETF期权2606认沽2.874,P,2.874,20251023,20260624
10010305.SH,20260115,0.027,0.027,0.0269,0.0269,0.0256,0.0256,0.0252,84.0,2.29936,2280.0,华夏上证50ETF期权2606认沽2.825,P,2.825,20251023,20260624
10010304.SH,20260115,0.0205,0.0212,0.0205,0.0205,0.0189,0.0192,0.0194,249.0,5.037754,5029.0,华夏上证50ETF期权2606认沽2.776,P,2.776,20251023,20260624
10010303.SH,20260115,0.1025,0.1025,0.1032,0.1046,0.0906,0.0922,0.0931,283.0,28.059583,2714.0,华夏上证50ETF期权2606认购3.41,C,3.41,20251023,20260624
10010302.SH,20260115,0.1306,0.1306,0.1319,0.1331,0.1169,0.1189,0.12,364.0,45.930537,1984.0,华夏上证50ETF期权2606认购3.312,C,3.312,20251023,20260624
10010301.SH,20260115,0.1659,0.1659,0.1667,0.1714,0.1518,0.1526,0.1526,194.0,31.198415,1674.0,华夏上证50ETF期权2606认购3.215,C,3.215,20251023,20260624
10010300.SH,20260115,0.2132,0.2163,0.2157,0.2157,0.1823,0.201,0.2,109.0,22.841781,2213.0,华夏上证50ETF期权2606认购3.117,C,3.117,20251023,20260624
10010299.SH,20260115,0.2695,0.2681,0.2755,0.2755,0.2531,0.2531,0.2575,24.0,6.456993,1328.0,华夏上证50ETF期权2606认购3.02,C,3.02,20251023,20260624
